segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG283769,2020-07-08,0,negative,0.7,none,hard_negative_matched,,0,,87.92328957036423,27.033817121365804,0.38666666666666666,0.0,95.79061588193748,11.890093803405762,3
SEG283940,2009-07-14,0,negative,0.7,none,hard_negative_matched,,0,,87.97935660759448,27.10216862902667,0.38666666666666666,35.361793000000034,153.1295287370752,18.287668228149418,3
SEG292336,2012-08-20,0,negative,0.7,none,hard_negative_matched,,0,,88.1051041431411,26.9077255845877,0.38666666666666666,57.35428499999762,154.316758987701,20.03116226196289,3
SEG238616,2019-09-05,0,negative,0.7,none,hard_negative_matched,,0,,88.9035331417768,27.106983836572528,0.38666666666666666,27.800869200000307,136.31937420510167,21.652347564697266,0
SEG289207,2010-09-26,0,negative,0.7,none,hard_negative_matched,,0,,88.094532911554,26.911375851857386,0.38666666666666666,30.14218500000061,104.41195233979757,15.987873077392578,3
SEG283656,2025-10-02,0,negative,0.7,none,hard_negative_matched,,0,,87.95408007137495,27.038749545880215,0.38666666666666666,35.26561699999729,100.07070499512709,24.229570388793945,3
SEG247787,2023-08-23,0,negative,0.7,none,hard_negative_matched,,0,,88.527941152918,26.936442856669196,0.38666666666666666,80.0259950000036,257.1854273865548,21.136564254760746,2
SEG292474,2022-09-02,0,negative,0.7,none,hard_negative_matched,,0,,88.11689213190935,26.928246676609508,0.38666666666666666,185.94891199999984,369.15239707449604,24.701845169067383,3
SEG282281,2010-08-10,0,negative,0.7,none,hard_negative_matched,,0,,87.84002293162887,26.941994541474603,0.38666666666666666,36.7506730999994,137.60726578723154,12.196229934692385,3
SEG283915,2008-08-26,0,negative,0.7,none,hard_negative_matched,,0,,87.92994010012472,27.091289593667042,0.38666666666666666,67.1155273000004,160.33339114089972,19.928380966186523,3
SEG289681,2009-07-10,0,negative,0.7,none,hard_negative_matched,,0,,88.17664277336023,26.81261091889481,0.38666666666666666,18.50112199999967,230.36618769497815,22.93142318725586,3
SEG292375,2011-08-19,0,negative,0.7,none,hard_negative_matched,,0,,88.14555777127481,26.918099219231152,0.38666666666666666,45.996875400000135,231.65411007861928,17.953886032104492,3
SEG282456,2018-08-25,0,negative,0.7,none,hard_negative_matched,,0,,87.97887220709998,26.993521401645,0.38666666666666666,26.206629000000248,143.63287798409183,20.999008178710938,3
